,order_number,order_date,customer_name,channel,product_name,order_quantity,unit_price,revenue,total unit cost,state,state_name,region,lat,longitude,budget,2017 budget
34969,SO - 0002271,2016-04-05,Alembic Ltd,Export,Product 16,6,268.0,1608.0,120.60000000000001,IL,Illinois,Midwest,41.84559,-87.75394,2062061.144,
34970,SO - 0004309,2016-04-05,NCS Group,Export,Product 5,11,1025.1000000000001,11276.100000000002,738.0720000000001,FL,Florida,South,25.70816,-80.407,3925424.5420000004,
34971,SO - 0008207,2016-04-05,WOCKHARDT Group,Wholesale,Product 25,6,3859.2000000000003,23155.2,1852.4160000000002,PA,Pennsylvania,Northeast,40.02991,-75.27897,5342315.484,
34972,SO - 0003693,2016-04-05,Z.H.T. Group,Wholesale,Product 6,6,6204.2,37225.2,4963.360000000001,CT,Connecticut,Northeast,41.76204,-72.74204,1672229.416,
34973,SO - 0004298,2016-04-05,Rochester Group,Distributor,Product 1,9,6432.0,57888.0,4373.76,PA,Pennsylvania,Northeast,40.44062,-79.99589,3016489.209,
34974,SO - 0007539,2016-04-05,Bluezoom Group,Distributor,Product 2,11,1112.2,12234.2,500.49,NC,North Carolina,South,35.61266,-77.36635,3050087.565,
34975,SO - 0010398,2016-04-05,Remedy Ltd,Wholesale,Product 2,10,268.0,2680.0,211.72,CA,California,West,34.09223,-117.43505,3050087.565,
34976,SO - 0009528,2016-04-05,CARDINAL Group,Export,Product 4,6,201.0,1206.0,82.41,NY,New York,Northeast,40.70621,-73.61874,2885560.824,
34977,SO - 0010689,2016-04-05,Zava Group,Wholesale,Product 14,7,1708.5,11959.5,1042.185,TX,Texas,South,29.69106,-95.2091,4028698.4090000005,
34978,SO - 0010054,2016-04-05,Podcat Corp,Wholesale,Product 7,9,1018.4,9165.6,488.832,CA,California,West,37.35411,-121.95524,889737.555,
34979,SO - 0009130,2016-04-05,Bath Group,Distributor,Product 25,12,2479.0,29748.0,1512.19,IN,Indiana,Midwest,41.13925,-85.05898,5342315.484,
34980,SO - 0010524,2016-04-05,sanofi-ave Group,Wholesale,Product 3,9,3939.6,35456.4,2718.3239999999996,NY,New York,Northeast,41.02928,-73.84285,2642352.432,
34981,SO - 0010705,2016-04-05,Linklinks Ltd,Distributor,Product 13,12,1098.8,13185.599999999999,648.2919999999999,GA,Georgia,South,33.36149,-82.075,3720639.645,
34982,SO - 0008732,2016-04-05,Flipbug Ltd,Wholesale,Product 26,7,268.0,1876.0,182.24,NY,New York,Northeast,43.04812,-76.14742,5685138.2700000005,
34983,SO - 0005468,2016-04-05,Buzzbean Group,Distributor,Product 19,7,1125.6000000000001,7879.200000000001,495.26400000000007,CO,Colorado,West,38.83388,-104.82136,1645841.6,
34984,SO - 0008447,2016-04-05,NARS Group,Wholesale,Product 30,9,1045.2,9406.800000000001,773.448,IL,Illinois,Midwest,41.88503,-87.7845,1011609.684,
34985,SO - 0009236,2016-04-05,Browsebug Company,Distributor,Product 15,6,911.2,5467.200000000001,747.184,WA,Washington,West,47.68149,-122.20874,3299478.315,
34986,SO - 0001675,2016-04-05,SUPERVALU Ltd,Wholesale,Product 6,8,1809.0,14472.0,759.78,CA,California,West,34.42639,-117.30088,1672229.416,
34987,SO - 0002643,2016-04-05,Livepath Corp,Wholesale,Product 12,11,1025.1000000000001,11276.100000000002,584.307,WA,Washington,West,47.67323,-117.23937,1356976.996,
34988,SO - 0005345,2016-04-05,Buzzshare Company,Wholesale,Product 25,9,268.0,2412.0,136.68,CA,California,West,37.35411,-121.95524,5342315.484,
34989,SO - 0005470,2016-04-05,Cogidoo Company,Export,Product 25,7,234.5,1641.5,192.29,WI,Wisconsin,Midwest,42.58474,-87.82119,5342315.484,
34990,SO - 0008656,2016-04-05,Vitz Company,Wholesale,Product 23,12,1922.9,23074.800000000003,788.389,IN,Indiana,Midwest,39.87571,-86.26625,1135815.7580000001,
34991,SO - 0008466,2016-04-05,Eire Corp,Distributor,Product 26,5,3323.2000000000003,16616.0,1860.9920000000004,MN,Minnesota,Midwest,44.76774,-93.27772,5685138.2700000005,
34992,SO - 0008773,2016-04-05,Geiss Company,Export,Product 2,5,227.8,1139.0,186.796,WA,Washington,West,47.48288,-122.21707,3050087.565,
34993,SO - 0009987,2016-04-05,CARDINAL Group,Wholesale,Product 13,8,3912.8,31302.4,3325.88,NY,New York,Northeast,40.57628,-74.14484,3720639.645,
34994,SO - 0001788,2016-04-05,Snaptags Ltd,Distributor,Product 14,8,1869.3,14954.4,766.4129999999999,AL,Alabama,South,34.57332,-86.99214,4028698.4090000005,
34995,SO - 0001936,2016-04-05,State Ltd,Wholesale,Product 4,8,1085.4,8683.2,857.4660000000001,TX,Texas,South,31.11712,-97.7278,2885560.824,
34996,SO - 0004091,2016-04-05,True Ltd,Wholesale,Product 7,10,180.9,1809.0,86.832,CA,California,West,33.60002,-117.672,889737.555,
34997,SO - 0004942,2016-04-05,Oba Company,Distributor,Product 11,10,221.1,2211.0,170.24699999999999,MO,Missouri,Midwest,39.12513,-94.55103,1230458.484,
34998,SO - 0006158,2016-04-05,Yodoo Ltd,Wholesale,Product 18,7,904.5,6331.5,524.61,MO,Missouri,Midwest,38.78394,-90.48123,2309499.045,
34999,SO - 0007414,2016-04-05,Muxo Group,Export,Product 14,12,5313.1,63757.200000000004,2815.943,IL,Illinois,Midwest,40.74495,-89.60964,4028698.4090000005,
35000,SO - 0007710,2016-04-05,Johnson Ltd,Distributor,Product 28,9,2304.8,20743.2,1912.9840000000002,CT,Connecticut,Northeast,41.67655,-72.78616,1003867.767,
35001,SO - 0007917,2016-04-05,Remedy Ltd,Wholesale,Product 4,6,3899.4,23396.4,2807.5679999999998,CA,California,West,37.323,-122.03218,2885560.824,
35002,SO - 000228,2016-04-06,Zoomzone Corp,Distributor,Product 5,5,763.8000000000001,3819.0000000000005,504.10800000000006,CA,California,West,34.13612,-117.86534,3925424.5420000004,
35003,SO - 0001305,2016-04-06,Quimm Company,Export,Product 2,8,1098.8,8790.4,868.052,CA,California,West,33.96168,-118.35313,3050087.565,
35004,SO - 0004002,2016-04-06,Johnson Ltd,Distributor,Product 8,6,2559.4,15356.400000000001,1714.7980000000002,IN,Indiana,Midwest,39.67733,-86.01079,1085037.3290000001,
35005,SO - 0007884,2016-04-06,Amerisourc Corp,Wholesale,Product 20,11,6123.8,67361.8,3123.138,CA,California,West,35.37329,-119.01871,2067108.1199999999,
35006,SO - 0002609,2016-04-06,SEINDNI Corp,Wholesale,Product 3,11,857.6,9433.6,471.68000000000006,IL,Illinois,Midwest,42.37285,-87.94653,2642352.432,
35007,SO - 0004300,2016-04-06,MEIJER Corp,Wholesale,Product 28,9,2251.2000000000003,20260.800000000003,1868.496,CA,California,West,33.72835,-117.14642,1003867.767,
35008,SO - 0007866,2016-04-06,Eire Corp,Wholesale,Product 2,7,3993.2000000000003,27952.4,3114.6960000000004,TN,Tennessee,South,35.84562,-86.39027,3050087.565,
35009,SO - 0008221,2016-04-06,Skippad Ltd,Wholesale,Product 4,7,1159.1000000000001,8113.700000000001,718.642,NJ,New Jersey,Northeast,39.48623,-75.02573,2885560.824,
35010,SO - 0008865,2016-04-06,Kare Corp,Wholesale,Product 1,7,2874.3,20120.100000000002,1667.094,GA,Georgia,South,33.88399,-84.51438,3016489.209,
35011,SO - 000105,2016-04-06,Mita Corp,Wholesale,Product 13,6,1822.4,10934.400000000001,1476.1440000000002,CA,California,West,34.39166,-118.54259,3720639.645,
35012,SO - 0002418,2016-04-06,Natures Group,Export,Product 13,7,3953.0,27671.0,2292.74,CA,California,West,32.79477,-116.96253,3720639.645,
35013,SO - 0006121,2016-04-06,EMD Group,Distributor,Product 25,10,1038.5,10385.0,571.1750000000001,CT,Connecticut,Northeast,41.27065,-72.94705,5342315.484,
35014,SO - 0008081,2016-04-06,Johnson Ltd,Distributor,Product 16,9,1862.6000000000001,16763.4,1117.56,CT,Connecticut,Northeast,41.05343,-73.53873,2062061.144,
35015,SO - 0010494,2016-04-06,Shuffledri Group,Wholesale,Product 13,11,2773.8,30511.800000000003,1414.6380000000001,WA,Washington,West,47.25288,-122.44429,3720639.645,
35016,SO - 0008714,2016-04-06,Gabvine Ltd,Distributor,Product 29,6,187.6,1125.6,76.916,IL,Illinois,Midwest,42.02901,-88.08366,594471.5700000001,
35017,SO - 0002180,2016-04-06,Wise Company,Export,Product 13,5,1018.4,5092.0,824.904,CA,California,West,33.76696,-118.18923,3720639.645,
35018,SO - 0006431,2016-04-06,Epic Group,Wholesale,Product 13,5,1829.1000000000001,9145.5,1207.2060000000001,CA,California,West,33.83141,-118.28202,3720639.645,
35019,SO - 0007214,2016-04-06,True Ltd,Distributor,Product 30,8,1929.6000000000001,15436.800000000001,1196.352,TX,Texas,South,33.19762,-96.61527,1011609.684,
35020,SO - 0007920,2016-04-06,Actavis Company,Export,Product 30,12,2412.0,28944.0,1640.16,CA,California,West,33.74752,-116.97197,1011609.684,
35021,SO - 0001183,2016-04-06,Topco Company,Distributor,Product 9,8,3979.8,31838.4,2865.456,CA,California,West,34.03363,-117.04309,710415.405,
35022,SO - 0001275,2016-04-06,Skippad Ltd,Wholesale,Product 13,11,1775.5,19530.5,1207.3400000000001,TX,Texas,South,25.90175,-97.49748,3720639.645,
35023,SO - 0001573,2016-04-06,Aibox Company,Distributor,Product 3,9,1092.1000000000001,9828.900000000001,698.9440000000001,FL,Florida,South,27.77086,-82.67927,2642352.432,
35024,SO - 0002989,2016-04-06,Realbridge Corp,Wholesale,Product 3,6,951.4,5708.4,418.616,IL,Illinois,Midwest,42.08836,-87.98063,2642352.432,
35025,SO - 0004811,2016-04-06,Shuffledri Group,Wholesale,Product 22,7,5085.3,35597.1,2695.2090000000003,OH,Ohio,Midwest,39.75895,-84.19161,663601.902,
35026,SO - 0005240,2016-04-06,Voonyx Group,Wholesale,Product 5,7,2546.0,17822.0,1476.6799999999998,CA,California,West,34.10834,-117.28977,3925424.5420000004,
35027,SO - 0005986,2016-04-06,Skippad Ltd,Wholesale,Product 13,11,3939.6,43335.6,2560.7400000000002,NJ,New Jersey,Northeast,40.77955,-74.02375,3720639.645,
35028,SO - 0002267,2016-04-06,Golden Corp,Wholesale,Product 17,12,1038.5,12462.0,508.865,MS,Mississippi,South,34.98898,-90.01259,2119616.824,
35029,SO - 0005765,2016-04-06,Talane Group,Distributor,Product 13,7,5688.3,39818.1,2502.8520000000003,CA,California,West,33.64697,-117.68922,3720639.645,
35030,SO - 0006567,2016-04-06,Wordware Company,Distributor,Product 21,12,1145.7,13748.400000000001,756.162,CA,California,West,33.99307,-117.96868,959899.2180000001,
35031,SO - 0007429,2016-04-06,American Corp,Wholesale,Product 3,6,3966.4,23798.4,2974.8,IL,Illinois,Midwest,42.02911,-88.08951,2642352.432,
35032,SO - 0007949,2016-04-06,Vinte Group,Wholesale,Product 25,5,207.70000000000002,1038.5,99.696,CA,California,West,37.38605,-122.08385,5342315.484,
35033,SO - 0009200,2016-04-06,Shuffledri Group,Wholesale,Product 15,11,817.4,8991.4,580.3539999999999,OH,Ohio,Midwest,39.162,-84.45689,3299478.315,
35034,SO - 000815,2016-04-07,NCS Group,Distributor,Product 18,11,187.6,2063.6,127.56800000000001,WY,Wyoming,West,41.13998,-104.82025,2309499.045,
35035,SO - 0002000,2016-04-07,Podcat Corp,Wholesale,Product 25,5,3872.6,19363.0,2284.834,FL,Florida,South,25.8576,-80.27811,5342315.484,
35036,SO - 0002757,2016-04-07,sanofi-ave Group,Wholesale,Product 16,11,167.5,1842.5,103.85,CA,California,West,37.49466,-120.84659,2062061.144,
35037,SO - 0004939,2016-04-07,Dazzlesphe Corp,Wholesale,Product 26,8,1051.9,8415.2,820.4820000000001,WI,Wisconsin,Midwest,43.01668,-88.00703,5685138.2700000005,
35038,SO - 0005653,2016-04-07,Rochester Group,Distributor,Product 14,5,1768.8,8844.0,884.4,FL,Florida,South,26.0112,-80.14949,4028698.4090000005,
35039,SO - 0006667,2016-04-07,Yombu Corp,Distributor,Product 25,10,1996.6000000000001,19966.0,1078.1640000000002,OH,Ohio,Midwest,41.48199,-81.79819,5342315.484,
35040,SO - 0006997,2016-04-07,Alembic Ltd,Wholesale,Product 17,7,5654.8,39583.6,3279.784,OK,Oklahoma,South,35.33951,-97.4867,2119616.824,
35041,SO - 0007261,2016-04-07,Realpoint Corp,Distributor,Product 14,10,964.8000000000001,9648.0,578.88,CT,Connecticut,Northeast,41.66121,-72.77954,4028698.4090000005,
35042,SO - 0009090,2016-04-07,Fivechat Company,Distributor,Product 2,7,3892.7000000000003,27248.9,2452.4010000000003,MD,Maryland,South,38.94278,-76.73028,3050087.565,
35043,SO - 0009750,2016-04-07,Linkbuzz Ltd,Export,Product 1,12,3886.0,46632.0,2720.2,CA,California,West,37.76521,-122.24164,3016489.209,
35044,SO - 0010000,2016-04-07,Omba Group,Distributor,Product 2,7,261.3,1829.1000000000001,209.04000000000002,CA,California,West,34.06334,-117.65089,3050087.565,
35045,SO - 0008963,2016-04-07,Rochester Group,Export,Product 25,10,1125.6000000000001,11256.000000000002,574.056,CT,Connecticut,Northeast,41.17594,-73.27205,5342315.484,
35046,SO - 0008245,2016-04-07,Browsetype Corp,Export,Product 17,6,5862.5,35175.0,2872.625,SC,South Carolina,South,34.0291,-80.89804,2119616.824,
35047,SO - 0008164,2016-04-07,Linklinks Ltd,Export,Product 11,5,3953.0,19765.0,2688.0400000000004,NY,New York,Northeast,40.71258,-73.19552,1230458.484,
35048,SO - 000505,2016-04-07,CLINIQUE Ltd,Wholesale,Product 21,10,1045.2,10452.0,700.2840000000001,NC,North Carolina,South,35.40875,-80.57951,959899.2180000001,
35049,SO - 0004002,2016-04-07,Johnson Ltd,Distributor,Product 8,6,2559.4,15356.400000000001,1714.7980000000002,VA,Virginia,South,36.85293,-75.97799,1085037.3290000001,
35050,SO - 0005880,2016-04-07,Skajo Ltd,Wholesale,Product 14,12,2365.1,28381.199999999997,1348.1069999999997,CA,California,West,33.96085,-118.04173,4028698.4090000005,
35051,SO - 0006072,2016-04-07,Rooxo Company,Distributor,Product 12,8,877.7,7021.6,351.08000000000004,IN,Indiana,Midwest,40.04559,-86.0086,1356976.996,
35052,SO - 0006284,2016-04-07,Liberty Group,Wholesale,Product 5,5,984.9,4924.5,630.336,CA,California,West,34.03363,-117.04309,3925424.5420000004,
35053,SO - 0008538,2016-04-07,Camido Company,Wholesale,Product 13,12,4006.6,48079.2,1682.772,CA,California,West,38.49602,-121.40884,3720639.645,
35054,SO - 0009241,2016-04-07,Skiptube Ltd,Wholesale,Product 27,7,5326.5,37285.5,3036.1049999999996,MI,Michigan,Midwest,42.86947,-85.64475,964940.2310000001,
35055,SO - 0009020,2016-04-07,Avavee Group,Wholesale,Product 1,5,221.1,1105.5,145.92600000000002,CA,California,West,34.06862,-117.93895,3016489.209,
35056,SO - 0009666,2016-04-07,Eayo Company,Export,Product 18,10,1782.2,17822.0,1301.006,MI,Michigan,Midwest,42.90538,-85.8446,2309499.045,
35057,SO - 000192,2016-04-07,Camido Company,Wholesale,Product 17,8,1152.4,9219.2,622.296,NJ,New Jersey,Northeast,40.06177,-74.10956,2119616.824,
35058,SO - 000798,2016-04-07,Dazzlesphe Corp,Wholesale,Product 10,10,2311.5,23115.0,1525.5900000000001,VA,Virginia,South,39.11566,-77.5636,864331.624,
35059,SO - 0001718,2016-04-07,Aveda Group,Export,Product 4,10,2680.0,26800.0,2224.4,WA,Washington,West,47.48288,-122.21707,2885560.824,
35060,SO - 0002673,2016-04-07,Pixoboo Corp,Distributor,Product 16,12,1172.5,14070.0,562.8,CA,California,West,33.98168,-118.22507,2062061.144,
35061,SO - 0005617,2016-04-07,SUPERVALU Ltd,Wholesale,Product 25,8,6157.3,49258.4,4617.975,AZ,Arizona,West,32.72532,-114.6244,5342315.484,
35062,SO - 0007220,2016-04-07,BTA Corp,Distributor,Product 15,6,2639.8,15838.800000000001,1768.6660000000002,IL,Illinois,Midwest,42.02901,-88.08366,3299478.315,
35063,SO - 0008013,2016-04-07,Talane Group,Export,Product 26,11,2378.5,26163.5,1950.37,AL,Alabama,South,32.60986,-85.48078,5685138.2700000005,
35064,SO - 0010280,2016-04-07,Roomm Company,Export,Product 18,8,1058.6000000000001,8468.800000000001,529.3000000000001,MO,Missouri,Midwest,39.76861,-94.84663,2309499.045,
35065,SO - 0010345,2016-04-07,Realcube Company,Wholesale,Product 30,7,6291.3,44039.1,3774.7799999999997,OR,Oregon,West,45.53695,-122.64997,1011609.684,
35066,SO - 000908,2016-04-07,Vinte Group,Wholesale,Product 14,11,2358.4,25942.4,1084.864,CA,California,West,34.08057,-118.07285,4028698.4090000005,
35067,SO - 0001054,2016-04-07,Fivebridge Ltd,Distributor,Product 18,10,3946.3,39463.0,3314.892,UT,Utah,West,40.69161,-112.00105,2309499.045,
35068,SO - 0002481,2016-04-07,Johnson Ltd,Wholesale,Product 16,6,2646.5,15879.0,1667.295,PA,Pennsylvania,Northeast,40.33565,-75.92687,2062061.144,
35069,SO - 0003223,2016-04-07,True Ltd,Distributor,Product 14,11,3202.6,35228.6,1377.118,IL,Illinois,Midwest,42.3748,-87.84882,4028698.4090000005,
35070,SO - 0004534,2016-04-07,Livepath Corp,Wholesale,Product 4,10,1969.8,19698.0,827.3159999999999,PA,Pennsylvania,Northeast,40.44062,-79.99589,2885560.824,
35071,SO - 0006479,2016-04-07,Cadila Ltd,Distributor,Product 21,11,268.0,2948.0,112.56,IA,Iowa,Midwest,42.49567,-96.39053,959899.2180000001,
35072,SO - 0006597,2016-04-07,Topiczoom Corp,Export,Product 24,5,1922.9,9614.5,1538.3200000000002,IN,Indiana,Midwest,39.778,-86.14584,756557.97,
35073,SO - 0007342,2016-04-07,Zooveo Company,Wholesale,Product 16,7,3618.0,25326.0,2026.0800000000002,PA,Pennsylvania,Northeast,39.95234,-75.16379,2062061.144,
35074,SO - 0007439,2016-04-07,Janyx Group,Distributor,Product 11,5,3028.4,15142.0,1907.892,VA,Virginia,South,37.27097,-79.94143,1230458.484,
35075,SO - 0007441,2016-04-07,MEIJER Corp,Wholesale,Product 1,6,1882.7,11296.2,1581.468,MI,Michigan,Midwest,43.01253,-83.68746,3016489.209,
35076,SO - 0008787,2016-04-07,Rochester Group,Distributor,Product 14,5,1768.8,8844.0,884.4,FL,Florida,South,26.1716,-80.26163,4028698.4090000005,
35077,SO - 000714,2016-04-07,Flipbug Ltd,Wholesale,Product 7,9,6231.0,56079.0,4797.87,CA,California,West,37.97798,-122.03107,889737.555,
35078,SO - 0001979,2016-04-07,Yombu Corp,Distributor,Product 2,12,1835.8,22029.6,1193.27,CA,California,West,33.88946,-118.15979,3050087.565,
35079,SO - 0003163,2016-04-07,Divanoodle Ltd,Wholesale,Product 4,9,1098.8,9889.199999999999,780.1479999999999,MD,Maryland,South,39.16261,-76.62469,2885560.824,
35080,SO - 0003801,2016-04-07,Zava Group,Export,Product 19,7,1092.1000000000001,7644.700000000001,862.7590000000001,VA,Virginia,South,38.96872,-77.3411,1645841.6,
35081,SO - 0006077,2016-04-07,Buzzshare Company,Distributor,Product 25,11,5038.400000000001,55422.40000000001,3778.8,NY,New York,Northeast,40.91922,-73.17912,5342315.484,
35082,SO - 0006178,2016-04-07,State Ltd,Distributor,Product 15,8,1748.7,13989.6,734.454,NJ,New Jersey,Northeast,40.85843,-74.16376,3299478.315,
35083,SO - 0006862,2016-04-07,Realbuzz Ltd,Wholesale,Product 27,9,1273.0,11457.0,1069.32,FL,Florida,South,28.08363,-80.60811,964940.2310000001,
35084,SO - 0007797,2016-04-07,Nlounge Ltd,Wholesale,Product 2,5,2894.4,14472.0,2026.08,VA,Virginia,South,36.85293,-75.97799,3050087.565,
35085,SO - 0010473,2016-04-07,Voolith Ltd,Wholesale,Product 16,6,2519.2000000000003,15115.2,1007.6800000000002,GA,Georgia,South,33.85844,-84.3402,2062061.144,
35086,SO - 0008518,2016-04-07,Alembic Ltd,Wholesale,Product 1,12,1072.0,12864.0,621.76,FL,Florida,South,26.21286,-80.24977,3016489.209,
35087,SO - 0009002,2016-04-07,CARDINAL Group,Distributor,Product 12,9,2994.9,26954.100000000002,2126.379,CT,Connecticut,Northeast,41.27212,-72.9675,1356976.996,
35088,SO - 0001529,2016-04-08,Quaxo Ltd,Distributor,Product 2,5,1313.2,6566.0,906.108,IN,Indiana,Midwest,39.47555,-87.38835,3050087.565,
35089,SO - 0003298,2016-04-08,Mylan Corp,Distributor,Product 13,6,5152.3,30913.800000000003,3452.041,NY,New York,Northeast,42.74333,-73.7856,3720639.645,
35090,SO - 0003696,2016-04-08,Deseret Group,Distributor,Product 1,5,3986.5,19932.5,3149.335,IN,Indiana,Midwest,39.95559,-86.01387,3016489.209,
35091,SO - 0009021,2016-04-08,SHISEIDO Ltd,Export,Product 16,6,1226.1000000000001,7356.6,514.962,CA,California,West,36.20773,-119.34734,2062061.144,
35092,SO - 0008883,2016-04-08,Camido Company,Export,Product 15,11,1005.0,11055.0,643.2,TX,Texas,South,32.76288,-96.58877,3299478.315,
35093,SO - 000334,2016-04-08,Holston Company,Export,Product 25,11,2586.2000000000003,28448.200000000004,1629.3060000000003,CA,California,West,36.97412,-122.0308,5342315.484,
35094,SO - 000619,2016-04-08,Feednation Corp,Distributor,Product 29,8,1078.7,8629.6,755.09,IA,Iowa,Midwest,41.57259,-93.61024,594471.5700000001,
35095,SO - 0003099,2016-04-08,Nlounge Ltd,Export,Product 5,6,1943.0,11658.0,1224.09,CA,California,West,33.931960000000004,-117.94617,3925424.5420000004,
35096,SO - 0004850,2016-04-08,Wordtune Company,Wholesale,Product 13,6,3912.8,23476.800000000003,1565.1200000000001,NJ,New Jersey,Northeast,40.40463,-74.30854,3720639.645,
35097,SO - 000981,2016-04-08,Natures Group,Wholesale,Product 12,10,1922.9,19229.0,903.763,IL,Illinois,Midwest,42.36363,-87.84479,1356976.996,
35098,SO - 0001208,2016-04-08,Fatz Group,Distributor,Product 25,5,1936.3,9681.5,1277.958,NY,New York,Northeast,41.14077,-74.10498,5342315.484,
35099,SO - 0002426,2016-04-08,SAFEWAY Ltd,Distributor,Product 13,11,268.0,2948.0,227.79999999999998,MA,Massachusetts,Northeast,42.25288,-71.00227,3720639.645,
35100,SO - 0003800,2016-04-08,Yombu Corp,Wholesale,Product 29,5,5621.3,28106.5,2754.437,OH,Ohio,Midwest,39.72765,-84.03425,594471.5700000001,
35101,SO - 0004662,2016-04-08,Bluezoom Group,Wholesale,Product 17,6,5949.6,35697.600000000006,2498.832,CO,Colorado,West,40.42331,-104.70913,2119616.824,
35102,SO - 0005453,2016-04-08,Zoonoodle Ltd,Wholesale,Product 14,5,227.8,1139.0,186.796,NJ,New Jersey,Northeast,40.69527,-74.26908,4028698.4090000005,
35103,SO - 0005881,2016-04-08,State Ltd,Wholesale,Product 26,11,5118.8,56306.8,2149.896,CA,California,West,33.95333,-117.39611,5685138.2700000005,
